createtime,lat,lon,country,tags
80864,42.40898373,-71.11505474,United States,"your,bio,excellent"
80865,40.0406506,-105.2077798,United States,"live,were,impossible,fail,soho,downtown,manhattan"
80865,38.439949,-105.226097,United States,"tractor,supply,company,store,team,leader,salisbury,retail,job,jobs,hiring,career,arc"
80865,41.1399814,-104.8202462,United States,"can,you,recommend,anyone,for,this,job,principal,network,engineer,cranberry,township,hiring"
80865,39.755543,-105.2210997,United States,"dont,need,day,tell,you,how,thankful,for,you,all,thank,you,for,giving,new,reason,love,life,every,day"
80865,40.757,-73.9683228,United States,"im,paeng,bowling,billiards,quezon,city,national,capital,region,ncr"
80866,26.271192,-80.27060440000001,United States,"ups,inside,sales,representative,based,greenville,boston,sales,job,jobs,hiring,career,arc"
80865,41.0402645,-94.790254,United States,"late,dinner,pic"
80866,35.6619513,-97.4733564,United States,"time,for,the,next,episode,holidayover,beastmode"
80866,41.415602500000006,-81.9234726,United States,"want,work,bj,restaurants,inc,were,hiring,kissimmee,click,for,details,hospitality,job,jobs"
80866,33.3942223,-110.7864984,United States,"jan,tue,special,gyro,greek,salad,california,chicken,wrap"
80866,14.5797997,120.9860001,Republika ng Pilipinas,"time,get,some,scrapple,penrose,diner,philadelphia"
80866,45.5234515,-122.6762071,United States,"why,change,real,magpakatotooka"
80866,36.0255901,-84.2418411,United States,"when,ray,calls,princess,feel,like,can,take,the,world,idk"
80867,39.9418533,-75.02619759999999,United States,"you,said,always,like,that"
80867,29.8296506,-95.6668306,United States,"join,the,fresenius,medical,care,team,see,our,latest,pharmaceutical,job,opening,here,methuen,hiring"
80867,51.01478839999999,-114.0544318,Canada,"stop,for,today,after,hours,crammed,middle,seat,onto,the,big,hop,beijing"
80867,39.0638705,-108.5506486,United States,"want,work,temple,view,our,latest,opening,nursing,veterans,job,jobs,hiring,career,arc"
80867,41.408969,-75.66241219999999,United States,"still,reeling,from,screening,the,revenant,mothership"
80868,33.762676299999995,-84.22315019999999,United States,"morning,sunshine,scott,bayless,crystal,vase,artglass,glassart"
84964,-72.903982,41.378817,,"boats,ferries,and,more,knysna,knysnawaterfront,boats,knysna,waterfront"
80868,42.2223218,-70.999492,United States,"frozenoncarwindow,frozendew,frozendewoninstagram,fort,wayne,indiana"
80868,35.974239000000004,-86.49197099999999,United States,"the,javanese,sunset,wisata,minat,khusus,jogja,kedai,watu,lumbung,sunset"
80869,42.577834,-70.76759670000001,United States,"chilidawg,east,cesar,chavez"
80869,52.58951524,-2.17428282,United Kingdom,"only,one,cacti,blooming,but,it,pretty,they,were,little,neglected,after,our,move"
80869,43.1978624,-70.8736698,United States,"credit,bad,credit,need,credit,problem,our,easy,financing,programs,can,get,you"
80869,38.2846529,-95.2492412,United States,"off,chemo,pray,for,moms,health,happiness"
80870,40.7563592,-73.9888728,United States,"now,trending,bangalore"
80870,34.6406396,-79.0184721,United States,"career,arc,manufacturing,job,alert,forklift,operator,pro,logistix,pendleton,jobs,hiring"
80870,30.8327022,-83.2784851,United States,"oracle,middleware,sales,representative,santiago,las,condes,sales,job,jobs,hiring"
80871,28.669997,-81.2081203,United States,"were,hiring,read,about,our,latest,job,opening,here,installed,sales,coordinator,bethel,park,sales"
80871,45.3490013,-75.80561999999999,Canada,"how,welcomed,austrianalps,austria,alpbach,alpbachtal"
80872,41.79810560000001,-85.6433229,United States,"can,you,recommend,anyone,for,this,retail,job,sacramento,hiring"
80872,53.3996733,-6.2275105,Ireland,"have,you,signed,for,the,battle,the,bulge,yet,start,off,with,bang,nothing"
80873,34.0514898,-84.0712997,United States,"dinner,out,with,perera,manhattan,fish,market,colombo,colombo,colombo"
80874,32.95489,-117.26348,United States,"with,yudi,putra,variants,and,others"
80875,41.4153313,-81.565956,United States,"tuesday,thought,new,york,new,york"
80876,18.4863331,-66.8254545,Puerto Rico,"focus,this,year,intense,im,ready,for,whatever,comes,way"
80876,39.3544617,-76.6830978,United States,"join,the,robert,half,finance,accounting,team,see,our,latest,accounting,job,opening,here,latham,hiring"
80876,13.731111,100.585884,?????????,"were,hiring,read,about,our,latest,job,opening,here,store,receiver,danville,retail,career,arc"
80876,40.7142,-74.0064,United States,"can,you,recommend,anyone,for,this,hospitality,job,springfield,hiring,career,arc"
80876,30.183849,-81.56536,United States,"im,cape,town,western,cape"
80876,42.2817,-2.4066,España,"deftones,documentary,blocked,amid,legal,row,metal,hammer,via"
80877,3.2154901,101.6400528,Malaysia,"finally,recovering,from,just,wanna,say,massive"
80878,51.87988343,-8.44022869,Ireland,"sunrise,sunset,will,today,forecast,showers,tomorrow,thunderstorms"
80878,45.6779,-111.047,United States,"banana,bar,coffee,shop"
80879,37.69934384,-123.0117685,United States,"im,conrad,cairo,cairo,egypt"
80879,10.30356824,123.87452072,Republika ng Pilipinas,"said,before,dont,mention,again,but,you,just,say,again,and,again"
80879,35.97640284,-78.54681153,United States,"tall,coffee,from,seattle,best,and,will,still,probably,sleep,this,flight"
80879,38.8803,-77.1083,United States,"can,you,find,biarritz,the,map,just,try,biarritz"
80880,-26.385185,27.847489000000003,South Africa,"physician,job,erie,physician,urgent,care,center,department,veterans,affairs,veterans,jobs"
80880,14.64323337,121.0474677,Republika ng Pilipinas,"interested,job,near,albuquerque,this,could,great,fit,hiring,career,arc"
80881,36.27496761,-115.14432715,United States,"wind,mph,sse,barometer,steady,temperature,rain,today,humidity"
80882,30.2240897,-92.0198427,United States,"healthcare,job,alert,staff,dentist,oral,department,veterans,affairs,albuquerque,veterans,jobs"
80882,29.471186300000003,-98.68126036,United States,"can,you,find,norristown,the,map,just,try,norristown"
80883,40.7183685,-74.006073,United States,"hammond,flycatcher,empidonax,hammondii,egypt,lane,ponds,fairhaven"
80883,42.60707671,-83.92918468,United States,"white,eyed,vireo,vireo,griseus,egypt,lane,ponds,fairhaven"
80884,43.1033221,-77.539485,United States,"hammond,flycatcher,empidonax,hammondii,fairhaven,egypt"
80884,16.40209652,102.74699765,?????????,"safety,supervisor,american,woodmark,kingman,green,job,jobs,hiring,career,arc"
80884,14.60379979,121.10232013,Republika ng Pilipinas,"see,our,latest,tempe,job,and,click,apply,test,engineer,kelly,jobs,kelly,services,manufacturing"
80885,33.8718829,-118.2703344,United States,"interested,business,mgmt,job,near,this,could,great,fit,veterans,hiring,career,arc"
80885,52.5728916,-0.24695331,United Kingdom,"drinking,beer,geek,bre,akfast,nikki,fatale,speakeasy,photo"
80885,14.56439887,121.01386285,Republika ng Pilipinas,"centura,health,business,mgmt,job,spine,administrator,job,durango,jobs,hiring,career,arc"
80885,55.674490000000006,12.55213,Danmark,"can,you,recommend,anyone,for,this,green,job,centennial,hiring,career,arc"
80886,41.00076588,29.05465523,Türkiye,"traffic,collision,injury,stockton,blvd,stockton,blvd,onramp,sacramento"
80886,29.21368683,48.10368505,???? ??????,"day,fortnight,dmin,phillips,theological,seminary,tulsa"
80886,30.2672,-97.7639,United States,"were,hiring,read,about,our,latest,job,opening,here,physical,therapist,job,lakewood,healthcare"
80886,37.0208865,-93.2060163,United States,"fun,being,had,not,even,when,caught,snow,storm,family,time,vacation"
80886,33.781115500000006,-117.8889393,United States,"lmao,piece,shit"
80886,51.12484,0.26330333,United Kingdom,"flowers,are,like,friends,the,bring,color,your,world,dubai,miracle,garden"
80887,42.1428521,-77.05469029999999,United States,"can,you,recommend,anyone,for,this,job,retail,sales,designer,minnetonka,minnesota,retail,hiring,career,arc"
80887,36.11700102,-115.17490019,United States,"were,hiring,read,about,our,latest,job,opening,here,psychiatric,technician,unit,coordinator,healthcare"
80888,27.288608,-80.29430699999999,United States,"home,room,kuwait,come,beet"
80889,38.9977,-1.86007,España,"havent,watched,yet,please,watch,people"
80890,-6.27107155,107.00074731,Indonesia,"im,speedmart,banting,baru"
80890,40.7507917,-73.98952609999999,United States,"today,specials,are,and,they,look,yummy,cant,wait,dig,the,jubilee,market"
80890,33.1675078,-96.8993238,United States,"cloudy,showers,temperature,humidity,wind,pressure,rising,visibility"
80891,39.24222222,-121.05444444,United States,"lufkin,business,mgmt,job,office,manager,aspen,dental,jobs,hiring,career,arc"
80892,43.612631,-116.211076,United States,"lord,thank,you,for,this,day,watch,over,loved,ones,and,friends,good,night,and,sweet"
80892,30.44336,-91.18698,United States,"root,coffee,with,frislyla,chesa,and,denisa,pic"
80892,31.758719800000005,-106.4869314,United States,"oracle,sales,job,demand,generation,manager,cee,south,year,maternity,replacement,prague,jobs,hiring"
80892,29.5821811,-95.7607832,United States,"youre,healthcare,professional,san,francisco,check,out,this,job,hiring"
80892,33.494170399999994,-111.9260519,United States,"january,just,dance,saturdays,with,own,djsodope"
80892,33.646057899999995,-111.896468,United States,"career,arc,healthcare,job,alert,inpatient,coder,sutherland,global,services,baltimore,jobs,hiring"
80893,33.5106684,-112.029752,United States,"watching,die,hard,with,vengeance,kalibata,selatan"
80892,40.006762,-75.142863,United States,"stop,and,traffic,side,gulf,fwy,outbound,between,fuqua,and,delay,mins,traffic"
80893,35.8890389,-106.0657318,United States,"it,not,but,will,have,bob,evans,restaurant,harrisburg"
80893,40.35143660000001,-74.0646896,United States,"what,has,tail,but,body,ask,mpho,mokoena"
80893,43.6136643,-116.2173488,United States,"eat,fresh,nomicrowave,nofry,fast,fresh,freshfood,yum,supportlocal"
80893,40.648267,-73.9500957,United States,"karjan,residential,plots,for,sale,residential,plot,land,vadodara,property"
80893,53.5185195,-113.5265342,Canada,"president,obama,will,address,the,nation,his,planned,executive,order,guncontrol,today,hartford"
80893,39.7391536,-104.9847034,United States,"huge,reductions,all,our,boots,love,these,now,just,various,sizes,available"
80893,40.8229235,-73.41068940000001,United States,"hospitality,job,state,college,shift,supervisor,panera,bread,parttime,veterans,jobs,hiring"
80894,51.51643416,-0.12961888,United Kingdom,"there,sanrio,store,here,orlando,international,airport,mco,orlando"
80895,53.68250275,-1.58371139,United Kingdom,"can,you,recommend,anyone,for,this,hospitality,job,phoenix,hiring,career,arc"
80895,35.616067,-105.85251540000002,United States,"sound,cloud,link,bio"
80896,32.802955,-96.769923,United States,"height,weight,mean,nothing,you,got,big,heart,and,you,believe,yourself,bavuma,protea,fire"
80896,36.07771224,-79.82085384,United States,"were,hiring,read,about,our,latest,job,opening,here,part,time,sales,fairview,park,sales,career,arc"
80896,54.17361353,-4.4441785000000005,United Kingdom,"love,bundling,this,kid,when,it,cold,snuggle,bunny,noblesville,indiana"
80896,1.33180235,103.93852274,Singapore,"can,you,recommend,anyone,for,this,healthcare,job,columbus,hiring,career,arc"
80897,41.79861154,-87.89941485,United States,"platinum,health,club,kuwait,asimah"
80897,33.3528264,-111.789027,United States,"im,the,avenues,kuwait,city,farwaniyah,governorate"
80897,19.36586729,-99.16732196,México,"see,our,latest,northbrook,job,and,click,apply,underwriting,policy,consultant,allstatejobs,product,mgmt"
80897,34.63065203,-84.49136613,United States,"the,exquisite,haute,couture,piece,ralph,russo,their,harrods,boutique"
80897,14.7677449,121.07245659999998,Republika ng Pilipinas,"career,arc,transportation,job,alert,parts,delivery,oreilly,auto,parts,lima,jobs,hiring"
80897,51.12477167,0.2633125,United Kingdom,"interested,sales,job,near,marquette,this,could,great,fit,hiring"
80897,12.93474416,77.61904886,India,"you,give,ive,got,nobody,mate,lol,lol,give,you"
80898,41.404774200000006,-81.72290859999998,United States,"thank,mean,everyting,life,appreciate,prayers,concern,words,express,how,lov,jannatul,firdusi,ul"
80898,10.70920509,122.98248899,Republika ng Pilipinas,"good,morning,foggy,vegas,four,seasons,hotel,las,vegas"
80898,25.79935552,-80.12694759,United States,"the,cheesecake,factory,hospitality,job,host,white,plains,veterans,jobs,hiring,career,arc"
80899,54.27691561,-8.4819211,Ireland,"wuthering,heights,kate,bush,nowplaying,bar,babylon,cleethorpes"
80900,44.8149747,-93.2080991,United States,"im,suburban,collection,car,wash,troy"
80900,40.3572976,-74.66722259999999,United States,"nummyyyyeh,brain,freeze"
80901,51.51579343,-0.15098691,United Kingdom,"happy,tabata,tuesday,fit,crew,shock,fitness,bordentown,shock,fitness"
80901,41.56173982,-81.53182974,United States,"customer,service,associate,lowe,sandy,springs,customer,service,job,jobs,hiring"
80902,2.2,102.25,Malaysia,"movie,marathon,the,heart,the,sea,home,sweet,home"
80902,51.49868745,-0.24380787,United Kingdom,"bui,see,yah,hazel,valdez,feeling,excited,lol"
80902,-6.2586,106.77878,Indonesia,"what,nice,surprise,thx,richard,rosso,for,the,special,delivery,this,morning"
80903,33.1675078,-96.8993238,United States,"im,donald,cafe,johor,bahru,johor"
80903,-25.66081,27.22503,South Africa,"collision,near,gravelly,the,left,lane,blocked"
80903,41.0291651,-73.7593551,United States,"were,hiring,read,about,our,latest,job,opening,here,unload,associate,galesburg,labor"
80904,14.639307999999998,121.1075881,Republika ng Pilipinas,"starfruit,dragonfruit,all,the,fruits,iskandar,malaysia"
80904,33.76,-84.39,United States,"and,the,tupplife,has,been,reinstated,and,back,prepping,meals,for,days,advance"
80904,25.8575963,-80.2781057,United States,"join,the,dressbarn,team,see,our,latest,retail,job,opening,here,hoffman,estates,hiring,career,arc"
80904,41.2392227,-81.3459405,United States,"the,view,from,last,night,spectacular,stunning,roasting,hotel,riu,palace,costa,rica"
80905,1.39270626,103.91619748,Singapore,"the,cheesecake,factory,busser,military,lincolnshire,hospitality,veterans,job,jobs,hiring,career,arc"
80907,14.6039886,121.0062545,Republika ng Pilipinas,"were,for,get,your,date,booked,bring,some,custom,mocktails,cocktails"
80906,-33.97552,18.50591,South Africa,"the,same,time,disaster,while,power"
80907,47.23546763,-93.52945806,United States,"ohhhhh,netflix,and,cry"
80908,36.09968537,-115.17147503,United States,"sounds,like,soft,version,arranged,marriage"
80908,52.74716504,-1.47202897,United Kingdom,"what,you,mean"
80909,33.28023,-86.80013000000001,United States,"can,you,recommend,anyone,for,this,transportation,job,atlanta,hiring,career,arc"
80909,42.481854,-92.3571872,United States,"im,meshref,mishref"
80910,30.2699374,-87.6863771,United States,"free,quinn,quiniela,picks,for,tuesday,afternoon,sarasota,kennel,club"
80910,-26.4744033,27.8465019,South Africa,"all,that,see,seem,but,dream,within,dream,edgar,allan,poe,quote"
80910,14.5716636,121.05642075,Republika ng Pilipinas,"louisville,business,mgmt,job,wfm,real,time,analyst,vantiv,jobs,hiring"
80910,45.07177664,-93.45013243,United States,"this,job,might,great,fit,for,you,systems,engineer,brookfield,hiring,career,arc"
80910,7.09128829,125.61211583,Republika ng Pilipinas,"warming,skiprope,prowrestling,wrestlingschool,torturechamber,druonyx,torture"
80911,47.97804,-122.19,United States,"just,posted,photo,sierra,cafe,lounge"
80911,32.58729707,-96.83910015,United States,"advantage,solutions,sales,job,event,specialist,part,time,sales,bourbonnais,jobs,hiring,career,arc"
80912,42.1827751,-87.9285341,United States,"chicken,wings,sweet,potatoe,fries,jalapeño,mozzarella,cheese,balls,and,fried,pickles"
80913,40.462734000000005,-74.4589532,United States,"education,job,kenner,adjunct,faculty,basic,oracle,database,design,herzing,university,jobs"
80913,29.37889033,47.99999526,???? ??????,"the,thing,please,and,thank,you"
80914,31.5614,74.3278,???????,"can,you,recommend,anyone,for,this,hospitality,job,sonic,bloomington,hiring,career,arc"
80914,34.390528,-117.577101,United States,"construction,exit,rte,washington"
80914,32.83036,34.974339,?????,"im,food,dot,com,kuala,lumpur"
80914,52.1977,-2.2431,United Kingdom,"israel,eliab,included,london,broncos,team,announced,today,country,man,for,the,record"
80914,29.83819,-95.48874,United States,"rabb,increase,imaan,the,highest,level,pls,dont,allow,satan,over,power"
80915,42.47624719,-83.04470311,United States,"current,weather,riverside,cloudy,humidity,wind,visibility,pressure,rising"
80915,32.9135208,-117.2316666,United States,"update,incident,from,avenue,and,street,avenue,and,parsons,boulevard"
80916,38.83369387,-104.79635756,United States,"construction,exit,rte"
80916,28.63260835,77.21944554,India,"lowe,csa,front,end,huntsville,retail,job,jobs,hiring"
80916,5.55302,95.33067,Indonesia,"back,work,grayling,new,york,new,york"
80916,4.15508,96.12799,Indonesia,"with,rian,muhammad,and,others"
80917,45.49072,-122.7232,United States,"kath,vince,cheer,var,all,over"
80917,26.15921245,91.75571712,India,"late,night,cravings,chasingshadows,cafehopekl,eatdrinkkl,artisan,coffee"
80917,33.77247578,-84.37961426,United States,"im,janda,restaurant"
80917,-30.02606052,-51.21155219,Brasil,"aside,from,his,one,indiscretion,was,great,president,for,this,country,and,people,need,bear,that,mind,cont"
80918,33.7897034,-84.38573223,United States,"snap,look,where,im,now,yall,hollywood,veteran,center,los,angeles,calif"
80918,51.508515,-0.1254872,United Kingdom,"this,skilled,trade,job,might,great,fit,for,you,electronics,installer,technician"
80919,36.891441,-89.53841240000001,United States,"interested,sales,job,near,guadalajara,this,could,great,fit,hiring,career,arc"
80920,34.03479348,-118.45591125,United States,"productive,day,here,the,firm,need,attorney,contact,personal,injury,family,criminal,wedoitall"
80920,31.046577600000003,-93.2054396,United States,"im,sunway,pyramid,petaling,jaya,selangor"
80921,40.1608277,-74.0682073,United States,"youre,transportation,professional,houston,pasadena,check,out,this,job,hiring,career,arc"
80922,38.6001186,-77.16220159999999,United States,"she,loves,the,chocolate,ice,cream,reds,true,barbecue,manchester"
80922,40.5982482,-73.75323772,United States,"accident,left,lane,blocked,approaching,traffic"
80923,53.543735,-2.63674,United Kingdom,"were,hiring,read,about,our,latest,job,opening,here,registered,nurse,pacu,recovery,room,nurse"
80924,48.12342274,11.49335454,Deutschland,"im,barnes,noble,baltimore"
80925,28.1738,85.5531,Nepal,"im,subdivision,bacoor,city"
80925,1.33981294,103.70642066,Singapore,"lost,its,credibility,reporting,hrc,nyt,lies,bias,against,hillary,why,dishonest,nyt,reporters,hate,hrc,shameful"
80925,-25.71347,29.09788,South Africa,"willowbrook,sunrise,sunset,will,today,forecast,showers,tomorrow,showers"
80925,53.40604593,-2.15701733,United Kingdom,"just,posted,photo,tilbury,docks"
80926,31.30335314,-82.24099981,United States,"perfection,myfamily,myview,nofilter,pine,lake,resort"
80926,25.9949279,-80.1325028,United States,"the,roblin,centre,winnipeg,manitoba"
80926,34.36162361,-84.03349993,United States,"watched,national,treasure,yesterday,and,it,got,reminiscing,this,place,and,it"
80926,50.3471523,-4.784806400000001,United Kingdom,"beautiful,sunset,mount,lavinia,may,never,forget,this,beautiful,evening,for"
80926,40.635891,-73.94577790000001,United States,"stamford,accounting,job,controls,assurance,risk,mgmt,manager,robert,half,finance,accounting"
80927,50.7982153,0.2813553,United Kingdom,"please,swear,when,mad,but,will,stop,just,choose,not,im,not,allowed,swear"
80928,6.316669999999999,99.85,Malaysia,"were,house,sitting,zürich,switzerland,here,you,find,our,tips,how,you,can,visit"
80929,34.15249576,-118.25384840000002,United States,"good,morning,what,lovely,day,giveaway,win,chance,for,free,admission,and"
80929,10.3036091,123.87450192,Republika ng Pilipinas,"temp,temp,wind,chill,gust,rain,today,monthly,rain,pressure,rising"
80929,28.4507408,-81.3880787,United States,"conquered,half,the,sea,discovered,the,world,and,then,gave,all,away,because"
80929,28.5417595,-81.4473338,United States,"now,trending,lagos"
80930,52.56075125,1.1085072,United Kingdom,"youre,retail,professional,margate,check,out,this,job,hiring,career,arc"
80931,45.0565,-92.822175,United States,"driver,photographer,two,señoritas,today,hahaha,great,seeing,and,catching,with"
80931,-0.04053,109.33695,Indonesia,"case,you,didnt,know,ive,been,nupe,for,some,time,now,happy,founders,day,bros"
80932,-73.846814,40.836905,,"lunch,with,kate,before,she,leaves,tashas,waterfront"
80932,-73.846814,40.836905,,"cove,the,cove,dreams,perhaps,love,reminiscent"
80932,-73.846814,40.836905,,"join,the,amc,theatres,team,see,our,latest,hospitality,job,opening,here,fort,worth,hiring,career,arc"
80932,-73.930724,40.714403,,"good,morning,world,early,morning,vibes,visualize,then,actualize"
80932,-6.26622,106.79789,Indonesia,"can,you,recommend,anyone,for,this,job,kelly,jobs,kelly,services,palmview,hiring,career,arc"
80933,3.16390132,101.65672481,Malaysia,"interested,database,job,near,albuquerque,this,could,great,fit,hiring,career,arc"
80933,32.802955,-96.769923,United States,"candied,bacon,matcha,foodporn,vscocam,vscoph,farmacy,ice,cream,soda,fountain"
80933,36.27549771,-5.2853804,España,"wishing,you,very,happy,birthday,may,god,blessed,and,you,have,great,year,ahead"
80934,52.6307,-1.13186,United Kingdom,"next,generation,manginginom,wilson,pio,del,pilar,makati,city"
80935,33.1675078,-96.8993238,United States,"wish,you,where,here,fujifilm,thepeoplescreatives"
80935,42.0811005,-71.4232635,United States,"launched,from,castletownbere,cork,about,twenty,minutes,ago"
80935,25.9756704,-80.28675009999999,United States,"join,the,department,veterans,affairs,team,see,our,latest,supply,chain,job,opening,here,albuquerque"
80936,13.6244785,123.1902087,Republika ng Pilipinas,"youre,nursing,professional,north,cape,may,check,out,this,job,hiring"
80936,15.07951567,120.77473336,Republika ng Pilipinas,"lol,didnt,even,anything"
80936,36.0850286,-79.777314,United States,"labor,job,alert,unload,associate,lowe,hobbs,jobs,hiring"
80936,-26.36476,28.1299783,South Africa,"rust,adds,character,the,fulton,grand"
80937,14.2694,120.916,Republika ng Pilipinas,"phoenix,business,mgmt,job,managing,director,advisor,services,business,charles,schwab,veterans,jobs"
80938,51.360515,1.139655,United Kingdom,"were,hiring,click,apply,paint,customer,service,associate,bilingual,preferred,retail,mesa,job"
80938,39.0577566,-94.4902774,United States,"hope,your,new,year,going,well,today,weather,scattered,showers,mainly,before,mostly,cloudy,with"
80939,42.722257,-84.42747440000001,United States,"join,the,ahs,team,see,our,latest,labor,job,opening,here,edmonton,hiring,career,arc"
80939,5.33451517,100.30678516,Malaysia,"interested,real,estate,job,near,tucson,this,could,great,fit,hiring,career,arc"
80940,41.7802589,-77.0712555,United States,"gilbert,utilities,job,maintenance,technician,iii,severn,trent,services,veterans,jobs,hiring"
80941,-6.1220498,106.7204208,Indonesia,"sent,ellen,and,nate,out,for,supplies,fox,chase,philadelphia"
80941,52.6647,-8.62306,Ireland,"business,mgmt,job,glenville,district,manager,trainee,retail,sales,speedway,jobs,hiring,career,arc"
80942,25.11300842,55.19069401,???????? ??????? ???????,"can,you,recommend,anyone,for,this,job,registered,nurse,perioperative,nurse,boise"
80943,28.5242458,-81.33148270000001,United States,"storm,track,weather,tuesday,via,you,tube"
80943,0.52783,101.4344,Indonesia,"bhalla,supplies,his,patients,with,poisons,they,give,cook"
80944,37.69369369,-121.93555397,United States,"join,the,mountain,america,credit,union,team,see,our,latest,finance,job,opening,here,boise,veterans"
80944,13.84667524,100.7154228,?????????,"just,posted,photo,pimville,bester"
80944,29.7803679,-95.5447575,United States,"weather,now,sky,clear,mph,southeast,wind"
80944,40.60675,-111.93875,United States,"can,you,recommend,anyone,for,this,transportation,job,taos,veterans,hiring"
80945,32.870490000000004,-116.97102,United States,"gymlifestyle,the,beast,out,zonefitness,gym"
80945,53.22732943,-2.82651925,United Kingdom,"tuesday,wod,rounds,for,time,press,handstand"
80946,43.612631,-116.211076,United States,"im,vrox,sports,center,kajang"
80947,32.2217429,-110.926479,United States,"weather,now,sky,clear,mph,north,wind"
80947,38.5767,-121.493766,United States,"just,left,will,old,already"
80947,38.5767,-121.493766,United States,"good,morning,san,jose,today,tuesday,january,here,today,top,news"
80947,42.4648183,-71.010051,United States,"much,glenn,beck,tries,defend,his,mormon,religion,mormons,would,still,try,turn,the,whole,northwest,region,the,into"
80947,30.48007561,-92.68691207,United States,"their,own,country,desire"
80947,47.67771822,8.61383448,Schweiz,"rays,sunlight,maroon,bgc,the,fort"
80948,41.223,-111.9738304,United States,"turbo,till,january,this,isnt,georgia,county,line,farm"
969156,47.5414,-122.022,United States,"government,debt,set,hit,trillion,study"
80947,39.6166715,-104.8746508,United States,"more,excuses,the,gym,has,practically,come"
80948,39.74601199,-104.99459343,United States,"more,studies,more,chance,din,numbers,and,noc,for,suffering,and,poor,medicalmarijuana,patients"
80948,55.86134464,-4.02691841,United Kingdom,"were,hiring,click,apply,first,aid,safety,service,sales,representatives,sales"
80949,33.7973695,-111.9649301,United States,"healthy,work,hlr,januaryjumpstart,lockton"
80949,40.3432857,-111.7207608,United States,"cliff,jumping,cliffjumping,rockclimbing,adventure"
80949,32.8423345,-104.4032962,United States,"methi,alu,one,favourite,winter,time,dish,bangalorefoodiesclub"
80950,41.081444700000006,-81.51900529999999,United States,"blustery,day,out,there,today,would,say,port,hawksbury"
80950,40.0393265,-111.733867,United States,"day,trying,burn,those,holiday,fats,missing"
80950,-34.000775,25.66215,South Africa,"warriors,curry,like,anilao,labac,lipa,city"
80951,35.0844909,-106.6511367,United States,"vesparia,milano,kopling,coffe,pic"
80951,51.5236178,-0.07625182,United Kingdom,"proper,fish,chips,with,mushy,peas,goeverywhereeateverything,whitbys,fish,chip"
80951,33.5080943,-112.0863874,United States,"can,you,recommend,anyone,for,this,job,behavioral,case,manager,covington,nursing,hiring"
80952,38.9906082,-77.0989304,United States,"time,square,manhattan"
80952,28.0576,-97.0348,United States,"couldnt,happier,with,new,thank,you,rossgranttattoos,land,ahoy,tattoos"
80952,40.0480476,-83.025396,United States,"temperature,humidity,down,wind,pressure,rising"
80953,40.7142,-74.0064,United States,"can,you,recommend,anyone,for,this,job,bridgewater,hiring"
80953,36.03082,-114.98109,United States,"just,posted,photo,pimville,bester"
81088,29.28292243,48.02056043,???? ??????,"housekeeping,manager,argosy,casino,hotel,spa,riverside,hospitality,kansas,city"
80953,32.725409,-97.3208496,United States,"with,nuranina,wawan,and,others,pungopang,authentic,korean,dessert,pic"
80954,40.7272801,-82.805074,United States,"join,the,lowe,team,see,our,latest,retail,job,opening,here,alcoa,hiring"
80954,40.6084305,-75.4901833,United States,"were,top,the,league,without,coquelin,wilshere,alexis,sanchez,welbeck,cazorla,rosicky,imagine,when,get,them,back"
80954,42.27058682,-83.11246995,United States,"man,xxi,the,park"
80954,43.07305170000001,-89.4012302,United States,"ceo,millionzempire,beautiful,wife,staff,rap,respect,trap"
80954,6.45757,3.27301,Nigeria,"venues,days,speakers,bands,students,universities"
80955,29.76855,-95.34238,United States,"love,when,meet,friends,family,fans,who,ever,want,take,picture,with,the,rock,star,god,bless,you"
80955,3.15,101.767,Malaysia,"grandad,duties,first,shaldon,primary,school,shaldon,devon"
80956,42.22680146,-85.6806568,United States,"cleveland,nursing,job,hospital,float,cleveland,clinic,jobs,hiring"
80957,37.408,-79.15459,United States,"perfect,song,for,cold,morning,christian,international"
80957,24.82726923,67.02708458,???????,"word,were,different,people,with,different,needs,strengths,and,sizes,im,not,born"
80957,34.05395885,-118.32264814,United States,"current,weather,moreno,valley,cloudy,humidity,wind,visibility,pressure,steady"
80958,54.75913927,-1.58081267,United Kingdom,"wind,barometer,rising,temperature,rain,today,humidity"
80958,33.9204354,-80.3414693,United States,"free,biafra,free,nnamdi,kanu,tyrant,buhari,vows,draw,more,blood,defies,court,orders,heavily,millitarises,biafraland"
80959,44.2619309,-88.4153847,United States,"was,out,running,with,endomondo,endorphins"
80959,35.89390161,14.5103293,Malta,"never,afraid,the,quality,that,sets,you,apart,bring,attention,your,persona,embrace"
80960,49.8956604,-97.137207,Canada,"just,posted,photo,pimville,bester"
80961,13.74654168,100.53946875,?????????,"this,retail,job,might,great,fit,for,you,film,crew,new,york,hiring,career,arc"
80961,42.83133902,-71.29429241,United States,"accident,left,lane,blocked,lakewood,gravelly,traffic"
80962,14.48648303,121.04316397,Republika ng Pilipinas,"first,day,class,and,shit,got,towed,litttt"
80962,26.0042734,-80.33659509999998,United States,"automotive,job,quartzsite,diesel,mechanic,tire,care,love,travel,stops,country,jobs"
80962,41.83519171,-87.6242287,United States,"hottie,folkgood,fishing,freedomthinkers,bensboatporn,folkgood,vsco"
80962,27.1711,-80.2787,United States,"tampa,retail,job,full,time,retail,sales,associate,bradenton,gordon,food,service,jobs,hiring"
